timestamp,member,present
1539528114,user5,"['user9', 'user8', 'user1']"
1539529070,user0,"['user7', 'user5', 'user9', 'user6', 'user3', 'user4']"
1539529216,user6,"['user0', 'user4', 'user5', 'user9', 'user1', 'user2']"
1539529899,user4,"['user9', 'user0']"
1539530898,user4,"['user7', 'user3']"
1539531311,user9,"['user0', 'user7', 'user4']"
1539531356,user3,"['user5', 'user6']"
1539532243,user2,"['user0', 'user8', 'user3', 'user5', 'user1', 'user4']"
1539532450,user0,"['user1', 'user5', 'user7', 'user4']"
1539532511,user6,"['user7', 'user3', 'user8', 'user9', 'user4', 'user2']"
1539533279,user8,"['user7', 'user9', 'user2', 'user0']"
1539533600,user5,"['user6', 'user1', 'user8', 'user4', 'user2']"
1539534524,user3,"['user1', 'user6']"
1539535422,user3,"['user0', 'user6', 'user4', 'user8']"
1539536080,user0,"['user8', 'user1', 'user9', 'user4']"
1539536315,user2,"['user8', 'user1', 'user4']"
1539536731,user4,"['user9', 'user3', 'user2', 'user8', 'user7']"
1539537037,user2,"['user4', 'user3']"
1539537548,user7,"['user1', 'user0', 'user9']"
1539537641,user7,"['user1', 'user8', 'user3', 'user6']"
1539538399,user5,"['user7', 'user6']"
1539538801,user8,"['user6', 'user4', 'user3', 'user7', 'user0', 'user2']"
1539539175,user1,"['user0', 'user9']"
1539539484,user4,"['user6', 'user9']"
1539540200,user3,"['user7', 'user0', 'user6']"
1539540847,user0,"['user8', 'user1', 'user4']"
1539540996,user8,"['user9', 'user0', 'user2']"
1539541094,user0,"['user6', 'user4']"
1539541644,user7,"['user2', 'user9', 'user5', 'user6', 'user0']"
1539541692,user4,"['user5', 'user9', 'user8']"
1539541914,user1,"['user5', 'user3']"
1539542502,user0,"['user7', 'user3', 'user9', 'user2', 'user4', 'user6']"
1539543440,user6,"['user9', 'user4', 'user5', 'user2']"
1539544320,user5,"['user0', 'user1', 'user2']"
1539544539,user1,"['user6', 'user3', 'user0', 'user7', 'user8', 'user2']"
1539545054,user1,"['user9', 'user4', 'user3']"
1539545671,user9,"['user2', 'user7']"
1539546475,user4,"['user7', 'user6']"
1539546970,user8,"['user2', 'user4', 'user1', 'user5']"
1539547074,user3,"['user5', 'user8', 'user4', 'user7', 'user9', 'user2', 'user0', 'user6']"
1539547947,user3,"['user5', 'user8', 'user6']"
1539548589,user7,['user9']
1539549285,user0,"['user2', 'user1', 'user4']"
1539549929,user4,['user8']
1539550893,user7,"['user5', 'user3', 'user1', 'user9']"
1539551186,user1,"['user7', 'user0', 'user3', 'user6']"
1539551537,user0,"['user5', 'user3', 'user4']"
1539552370,user4,"['user5', 'user0']"
1539553111,user0,"['user8', 'user6', 'user9', 'user5', 'user4']"
1539553565,user2,"['user9', 'user4']"
1539554544,user4,['user3']
1539554999,user6,"['user2', 'user8', 'user4', 'user1', 'user0', 'user9', 'user5']"
1539555550,user2,"['user0', 'user4', 'user3', 'user7', 'user8', 'user9']"
1539556284,user0,"['user9', 'user1', 'user6', 'user4']"
1539556312,user9,"['user3', 'user1']"
1539556850,user6,"['user9', 'user1', 'user2']"
1539557386,user2,"['user0', 'user9', 'user3', 'user5', 'user6', 'user4']"
1539557457,user1,"['user5', 'user7', 'user2']"
1539558411,user9,"['user7', 'user6', 'user5', 'user2']"
1539559395,user7,"['user2', 'user8', 'user9', 'user5', 'user3', 'user4', 'user6']"
1539560120,user4,"['user6', 'user8', 'user3', 'user2', 'user1']"
1539561000,user8,"['user3', 'user0', 'user2']"
1539561348,user0,"['user8', 'user4']"
1539562069,user1,['user8']
1539562189,user4,"['user7', 'user2', 'user8', 'user6', 'user3', 'user0']"
1539562956,user2,"['user7', 'user9', 'user5', 'user8', 'user6', 'user1', 'user4']"
1539563027,user7,"['user9', 'user0']"
1539563669,user5,['user4']
1539564449,user1,"['user9', 'user3', 'user6']"
1539565437,user9,"['user0', 'user1', 'user2', 'user5']"
1539565830,user6,"['user4', 'user2']"
1539566136,user0,"['user9', 'user4']"
1539566389,user0,"['user2', 'user1', 'user5', 'user4']"
1539567030,user7,"['user2', 'user1', 'user6', 'user5', 'user0']"
1539567117,user4,"['user3', 'user8', 'user2']"
1539568024,user4,"['user1', 'user0']"
1539568593,user1,"['user9', 'user4', 'user6']"
1539569422,user3,"['user9', 'user1', 'user2', 'user7', 'user6']"
1539570115,user1,"['user8', 'user3']"
1539570717,user7,"['user4', 'user5', 'user6', 'user1', 'user2']"
1539571056,user4,"['user5', 'user8', 'user6', 'user3', 'user0', 'user1', 'user9']"
1539572016,user8,"['user6', 'user3', 'user5', 'user1', 'user2']"
1539572726,user8,"['user6', 'user2']"
1539572885,user6,"['user2', 'user7']"
1539573532,user3,"['user0', 'user5', 'user2', 'user4', 'user6']"
1539573607,user4,"['user6', 'user9']"
1539574387,user8,"['user0', 'user4', 'user5', 'user3', 'user7', 'user2']"
1539574952,user6,"['user3', 'user8', 'user1', 'user5', 'user2']"
1539575287,user9,['user8']
1539575380,user3,"['user1', 'user9', 'user4', 'user0', 'user5', 'user7', 'user6']"
1539576228,user3,"['user5', 'user6', 'user2', 'user7', 'user9']"
1539576589,user4,"['user9', 'user5', 'user6', 'user0', 'user7']"
1539576915,user8,"['user7', 'user5', 'user4', 'user1', 'user9', 'user2']"
1539576968,user6,"['user5', 'user7', 'user8', 'user3', 'user9', 'user0', 'user2']"
1539577533,user7,"['user8', 'user2', 'user3', 'user6']"
1539577631,user1,"['user5', 'user4', 'user7', 'user3', 'user9', 'user6']"
1539578092,user6,"['user8', 'user0', 'user5', 'user7', 'user9', 'user3', 'user2']"
1539578939,user9,"['user2', 'user1', 'user6']"
1539579235,user9,"['user2', 'user7', 'user5', 'user0']"
1539580104,user2,"['user0', 'user3', 'user1', 'user4']"
1539580518,user1,"['user8', 'user7', 'user3', 'user5', 'user9']"
1539580736,user7,"['user4', 'user3', 'user5', 'user6']"
1539581137,user2,"['user6', 'user9', 'user8', 'user1', 'user5', 'user7']"
1539581571,user4,"['user0', 'user7', 'user8']"
1539581855,user0,"['user7', 'user9', 'user4']"
1539582333,user7,"['user3', 'user8', 'user5', 'user0', 'user1', 'user4']"
1539582765,user3,"['user5', 'user9', 'user6']"
1539583681,user6,"['user4', 'user2', 'user5', 'user8']"
1539584675,user4,"['user7', 'user2']"
1539585198,user9,['user2']
1539585378,user4,"['user3', 'user9', 'user6', 'user8', 'user1']"
1539585768,user4,"['user3', 'user0', 'user6', 'user1', 'user9', 'user2']"
1539585954,user9,"['user6', 'user8', 'user2', 'user7', 'user3']"
1539586347,user1,"['user2', 'user4']"
1539586456,user1,"['user2', 'user6', 'user5']"
1539586490,user7,"['user8', 'user0']"
1539586716,user2,"['user5', 'user8', 'user4']"
1539586960,user2,"['user6', 'user5', 'user1', 'user4']"
1539587023,user0,"['user5', 'user3', 'user4']"
1539587790,user2,"['user8', 'user1', 'user7', 'user0', 'user3', 'user4']"
1539588160,user5,"['user4', 'user9', 'user7', 'user6', 'user1', 'user0']"
1539588803,user4,"['user2', 'user8']"
1539589115,user9,"['user6', 'user2', 'user7']"
1539589498,user3,"['user9', 'user5', 'user6']"
1539590171,user5,"['user7', 'user6']"
1539591030,user4,"['user6', 'user8', 'user9', 'user3']"
1539591664,user2,"['user8', 'user4', 'user6', 'user1', 'user5']"
1539592248,user6,"['user8', 'user2']"
1539592736,user0,"['user8', 'user3', 'user6']"
1539592949,user0,"['user5', 'user2', 'user6', 'user7', 'user9', 'user8', 'user1', 'user4']"
1539593826,user3,"['user2', 'user6']"
1539594776,user0,"['user4', 'user7', 'user6', 'user3', 'user8', 'user2']"
1539594988,user1,"['user7', 'user2', 'user6']"
1539595178,user2,"['user9', 'user5', 'user6', 'user1', 'user4']"
1539596026,user2,"['user3', 'user9', 'user0', 'user1', 'user7', 'user5', 'user6', 'user4']"
1539596898,user0,"['user2', 'user7', 'user3', 'user9', 'user4']"
1539597811,user0,"['user9', 'user4']"
1539598012,user0,"['user1', 'user3', 'user4']"
1539598443,user5,"['user9', 'user7', 'user0', 'user3', 'user1', 'user8']"
1539598565,user3,"['user2', 'user8', 'user0', 'user6']"
1539599224,user6,"['user2', 'user7']"
1539599404,user1,"['user9', 'user5', 'user4']"
1539599588,user2,"['user0', 'user3', 'user6', 'user7']"
1539600298,user3,"['user9', 'user5', 'user6']"
1539601284,user3,"['user8', 'user1', 'user6']"
1539601737,user4,['user5']
1539602434,user3,"['user6', 'user5', 'user1', 'user9', 'user4', 'user2', 'user7']"
1539603111,user3,"['user4', 'user7', 'user2', 'user8', 'user6']"
1539603674,user7,"['user9', 'user6', 'user0', 'user1', 'user8']"
1539603843,user2,"['user9', 'user4']"
1539604336,user3,"['user7', 'user6']"
1539605217,user8,"['user7', 'user2', 'user4', 'user9']"
1539605357,user4,"['user2', 'user6']"
1539605575,user5,"['user7', 'user4', 'user8', 'user0']"
1539606282,user5,"['user6', 'user7']"
1539607281,user1,['user7']
1539608118,user0,"['user5', 'user8', 'user9', 'user4']"
1539608365,user8,"['user2', 'user6', 'user7']"
1539609200,user9,"['user2', 'user4']"
1539609731,user2,"['user4', 'user9', 'user8', 'user6', 'user0']"
1539609929,user9,"['user1', 'user6']"
1539610025,user2,"['user1', 'user8', 'user4']"
1539610933,user0,"['user8', 'user5', 'user1', 'user4']"
1539611522,user0,"['user8', 'user5', 'user6', 'user4']"
1539612062,user6,"['user4', 'user1', 'user5', 'user8', 'user2', 'user0']"
1539612866,user7,"['user9', 'user4', 'user0', 'user2', 'user8']"
1539613310,user5,"['user9', 'user0']"
1539613438,user9,['user6']
1539614166,user3,"['user7', 'user0', 'user6']"
1539614329,user0,"['user7', 'user4']"
1539614515,user1,"['user8', 'user3']"
1539614772,user9,['user5']
1539615012,user3,"['user9', 'user4', 'user1', 'user6']"
1539615901,user9,"['user7', 'user3', 'user6']"
1539616505,user6,"['user5', 'user2', 'user7', 'user0', 'user4']"
1539616670,user4,"['user0', 'user8']"
1539617670,user4,['user7']
1539618082,user6,"['user4', 'user2']"
1539618798,user7,"['user2', 'user8', 'user5', 'user0']"
1539618885,user0,"['user9', 'user1', 'user7', 'user5', 'user4']"
1539619847,user2,"['user4', 'user7', 'user8', 'user3']"
1539620627,user4,"['user9', 'user8']"
1539621172,user0,"['user1', 'user9', 'user5', 'user4']"
1539621869,user2,"['user6', 'user1', 'user8', 'user3', 'user4', 'user9']"
1539622227,user2,"['user4', 'user9', 'user8', 'user6', 'user1', 'user7', 'user5']"
1539622785,user7,['user3']
1539622926,user8,"['user3', 'user2']"
1539623601,user0,"['user3', 'user8', 'user2', 'user5', 'user9', 'user4']"
1539624373,user8,"['user5', 'user2', 'user1', 'user9']"
1539625005,user9,"['user0', 'user6']"
1539625312,user3,"['user1', 'user2', 'user7', 'user6']"
1539625453,user0,"['user5', 'user7', 'user6', 'user4']"
1539625956,user1,"['user8', 'user6', 'user2', 'user9']"
1539626671,user7,"['user9', 'user6', 'user0', 'user3', 'user2', 'user8']"
1539627148,user7,"['user3', 'user8']"
1539627554,user4,"['user2', 'user8', 'user1', 'user7', 'user6']"
1539628227,user5,"['user6', 'user9', 'user2']"
1539628374,user9,"['user4', 'user2', 'user3', 'user8']"
1539629294,user2,"['user4', 'user9', 'user6', 'user8', 'user0', 'user7', 'user5']"
1539630239,user0,"['user3', 'user1', 'user7', 'user9', 'user4', 'user8', 'user6']"
1539631118,user3,"['user4', 'user2', 'user0', 'user1', 'user6']"
1539631306,user8,"['user2', 'user3']"
1539632026,user0,"['user3', 'user1', 'user5', 'user4']"
1539632264,user3,"['user7', 'user8', 'user1', 'user5', 'user6']"
1539632641,user7,"['user5', 'user0', 'user3', 'user4', 'user2']"
1539633572,user3,"['user2', 'user7', 'user0', 'user8', 'user4', 'user6']"
1539634486,user8,"['user7', 'user4', 'user6', 'user2']"
1539634506,user3,"['user8', 'user6', 'user0']"
1539634613,user0,"['user3', 'user1', 'user7', 'user9', 'user4', 'user5', 'user8']"
1539635283,user8,"['user9', 'user0', 'user2']"
1539635490,user8,"['user3', 'user2']"
1539636455,user3,"['user2', 'user0', 'user1', 'user5', 'user6']"
1539636769,user3,"['user8', 'user5', 'user1', 'user6']"
1539636884,user1,"['user5', 'user0', 'user9']"
1539637834,user5,"['user6', 'user0', 'user8', 'user3']"
1539638401,user1,"['user7', 'user3', 'user0']"
1539638468,user1,['user5']
1539639117,user2,"['user5', 'user3', 'user4', 'user9', 'user8', 'user7']"
1539639879,user2,"['user3', 'user6', 'user0', 'user9', 'user5', 'user4', 'user8']"
1539640368,user6,"['user4', 'user0', 'user1', 'user3', 'user8', 'user7', 'user2']"
1539641253,user7,['user6']
1539641783,user9,"['user8', 'user6', 'user2', 'user3']"
1539641901,user2,"['user4', 'user1']"
1539642533,user8,"['user3', 'user4', 'user5', 'user2']"
1539642593,user3,"['user6', 'user9']"
1539642666,user2,['user4']
1539643585,user4,"['user3', 'user2', 'user8', 'user1', 'user0']"
1539643826,user0,"['user7', 'user5', 'user6', 'user1', 'user9', 'user4']"
1539644555,user5,"['user2', 'user4', 'user6', 'user1']"
1539644733,user4,"['user1', 'user0']"
1539644921,user6,"['user4', 'user0', 'user2']"
1539645727,user0,"['user5', 'user3', 'user9', 'user4']"
1539646708,user2,"['user5', 'user1', 'user9', 'user7', 'user3', 'user4']"
1539647657,user3,"['user9', 'user6', 'user1', 'user2', 'user0', 'user8']"
1539648186,user0,"['user9', 'user6', 'user7', 'user4']"
1539648677,user4,"['user5', 'user8', 'user9', 'user0', 'user2', 'user7']"
1539649412,user2,"['user0', 'user3', 'user8', 'user4']"
1539649719,user9,"['user2', 'user7']"
1539650088,user2,"['user6', 'user1', 'user4']"
1539650654,user2,"['user5', 'user3', 'user4']"
1539650781,user0,"['user1', 'user4', 'user3', 'user2', 'user6', 'user5', 'user9']"
1539651168,user8,"['user1', 'user9', 'user2']"
1539651776,user8,"['user6', 'user0', 'user3', 'user2']"
1539651823,user5,"['user3', 'user7', 'user8']"
1539652025,user7,"['user4', 'user2', 'user5']"
1539652821,user7,"['user9', 'user8', 'user2', 'user3']"
1539653445,user2,"['user4', 'user9', 'user0']"
1539653501,user9,"['user3', 'user0', 'user8', 'user5', 'user2']"
1539654401,user4,['user3']
1539655064,user8,"['user4', 'user6', 'user3', 'user5', 'user1', 'user2']"
1539655548,user3,"['user4', 'user2', 'user6']"
1539656447,user3,"['user5', 'user6']"
1539656492,user6,"['user3', 'user1', 'user4', 'user7', 'user2']"
1539657463,user6,"['user0', 'user8', 'user2', 'user7', 'user5', 'user4']"
1539657815,user5,"['user3', 'user4', 'user2', 'user8', 'user0', 'user6', 'user1']"
1539658601,user2,"['user0', 'user8', 'user1', 'user6', 'user4']"
1539659559,user6,"['user9', 'user3', 'user8', 'user5', 'user0', 'user2']"
1539659984,user6,"['user7', 'user2', 'user8']"
1539660483,user8,"['user5', 'user2', 'user3', 'user1']"
1539661032,user0,['user4']
1539661825,user6,"['user8', 'user0', 'user5', 'user4', 'user3', 'user1', 'user2']"
1539661852,user1,"['user5', 'user6', 'user4']"
1539662073,user2,"['user7', 'user6', 'user9', 'user0', 'user5', 'user4']"
1539662785,user2,"['user6', 'user4']"
1539663420,user3,"['user9', 'user2', 'user6', 'user5', 'user4']"
1539663732,user0,"['user2', 'user9', 'user6', 'user7', 'user4']"
1539664290,user2,"['user7', 'user6', 'user1', 'user4']"
1539664847,user6,"['user4', 'user2']"
1539665461,user9,"['user1', 'user8', 'user0', 'user4', 'user3']"
1539665666,user7,"['user3', 'user5']"
1539665917,user6,"['user9', 'user3', 'user5', 'user2']"
1539666374,user0,"['user4', 'user6']"
1539666597,user2,"['user4', 'user5', 'user1', 'user8', 'user7']"
1539667571,user2,"['user8', 'user1', 'user7', 'user6', 'user4']"
1539667633,user3,"['user5', 'user4', 'user2', 'user9', 'user7', 'user6']"
1539668393,user5,"['user6', 'user8']"
1539668918,user7,"['user6', 'user5', 'user4']"
1539669531,user2,"['user9', 'user4']"
1539670003,user0,"['user8', 'user1', 'user5', 'user3', 'user4']"
1539670071,user6,"['user3', 'user8', 'user2']"
1539670974,user2,"['user0', 'user4']"
1539671722,user5,['user9']
1539672648,user8,"['user1', 'user0', 'user2']"
1539673324,user9,"['user7', 'user8', 'user2', 'user5', 'user3', 'user0']"
1539673737,user7,"['user0', 'user5', 'user1', 'user4']"
1539674097,user2,"['user7', 'user8', 'user4']"
1539675011,user9,"['user8', 'user1', 'user2', 'user0']"
1539675024,user2,"['user8', 'user5', 'user1', 'user4']"
1539675415,user7,"['user8', 'user6', 'user0', 'user1']"
1539675751,user4,"['user8', 'user7']"
1539675979,user4,"['user1', 'user7', 'user9']"
1539676236,user6,"['user0', 'user3', 'user1', 'user5', 'user8', 'user4', 'user9', 'user7', 'user2']"
1539677153,user4,"['user6', 'user3', 'user8']"
1539677945,user9,"['user7', 'user3', 'user1', 'user2', 'user4', 'user0']"
1539678349,user9,"['user8', 'user3', 'user2', 'user1']"
1539678729,user9,"['user3', 'user1', 'user7', 'user5']"
1539679100,user7,"['user5', 'user0', 'user6']"
1539679445,user9,"['user7', 'user8']"
1539679795,user5,"['user0', 'user9', 'user6', 'user7', 'user3', 'user2', 'user4', 'user8']"
1539680180,user9,"['user6', 'user7', 'user1', 'user8']"
1539680838,user7,"['user5', 'user2', 'user8', 'user0']"
1539681655,user8,"['user5', 'user0', 'user6', 'user2']"
1539682611,user8,"['user4', 'user2']"
1539683281,user0,"['user6', 'user5', 'user4']"
1539683867,user5,"['user4', 'user2']"
1539684088,user1,"['user8', 'user9']"
1539684481,user8,"['user5', 'user6', 'user2', 'user3']"
1539684996,user0,"['user9', 'user2', 'user3', 'user4']"
1539685684,user6,"['user1', 'user2']"
1539686540,user4,"['user2', 'user1', 'user6', 'user3', 'user5', 'user9']"
1539686991,user1,"['user7', 'user8', 'user4']"
1539687209,user3,"['user5', 'user4', 'user2', 'user8', 'user0', 'user1', 'user6']"
1539687462,user2,"['user3', 'user9', 'user1', 'user4']"
1539688462,user9,"['user6', 'user3']"
1539688841,user0,"['user7', 'user5', 'user9', 'user8', 'user4']"
1539689355,user0,"['user2', 'user8', 'user3', 'user7']"
1539689444,user9,"['user5', 'user0', 'user3', 'user1']"
1539690256,user4,"['user7', 'user5', 'user8']"
1539691150,user8,"['user4', 'user5', 'user6', 'user2']"
1539691906,user5,['user3']
1539691917,user2,"['user3', 'user8', 'user4']"
1539692225,user4,"['user6', 'user0', 'user1', 'user2']"
1539692424,user6,"['user4', 'user5', 'user2']"
1539693374,user1,"['user0', 'user9', 'user7']"
1539694220,user6,"['user2', 'user1', 'user8', 'user4']"
1539694828,user6,"['user1', 'user4', 'user5', 'user9', 'user7', 'user8', 'user2']"
1539694958,user8,"['user7', 'user3', 'user2']"
1539695333,user8,"['user3', 'user7', 'user6', 'user1', 'user2']"
1539695862,user5,['user2']
1539696449,user6,"['user0', 'user7', 'user2']"
1539697003,user3,"['user1', 'user9', 'user2', 'user6']"
1539697913,user4,['user3']
1539698526,user9,"['user8', 'user3', 'user2', 'user6', 'user4', 'user0', 'user5']"
1539699490,user2,"['user1', 'user9', 'user0', 'user8', 'user4']"
1539700061,user4,"['user0', 'user5']"
1539700997,user8,"['user7', 'user5', 'user2']"
1539701656,user6,"['user4', 'user5', 'user7', 'user3', 'user0', 'user2']"
1539701957,user3,"['user6', 'user8', 'user1', 'user9']"
1539702045,user5,"['user1', 'user9', 'user0', 'user7', 'user8']"
1539702122,user2,"['user8', 'user4']"
1539703100,user0,"['user4', 'user9', 'user2', 'user6']"
1539704006,user3,"['user6', 'user2', 'user8']"
1539704209,user5,"['user4', 'user1', 'user3', 'user7', 'user6']"
1539704945,user6,"['user5', 'user1', 'user9', 'user0', 'user7', 'user2']"
1539705433,user9,"['user5', 'user7', 'user8']"
1539705638,user5,"['user8', 'user7', 'user9']"
1539706512,user6,"['user4', 'user2']"
1539706996,user4,"['user3', 'user5']"
1539707491,user9,"['user2', 'user1']"
1539708118,user4,"['user1', 'user0', 'user6', 'user3']"
1539708516,user8,"['user0', 'user2']"
